index,(+ve word count) ,(-ve word count),(overall polarity),(times change in pol),(largest + cont),(largest - cont),(capital letters),(punctuation),emoji_count,laughter_exp_count,label
3542,0,0,0,0,0,0,15,0,0,0,0
3543,1,0,1,0,1,0,2,0,0,0,1
3544,0,1,-1,0,0,1,7,0,0,0,1
3545,2,0,3,0,2,0,4,0,0,0,1
3546,0,0,0,0,0,0,2,0,0,0,1
3547,0,0,0,0,0,0,7,1,0,0,0
3548,0,1,-1,0,0,1,6,0,0,0,0
3549,1,0,1,0,1,0,1,0,0,0,1
3550,0,0,0,0,0,0,2,0,0,0,0
3551,0,0,0,0,0,0,9,0,0,0,0
3552,1,0,1,0,1,0,4,0,0,0,0
3553,1,2,-1,1,1,2,2,0,0,0,0
3554,0,0,0,0,0,0,3,0,0,0,1
3555,0,1,-1,0,0,1,3,1,0,0,1
3556,3,0,6,0,3,0,0,0,0,0,0
3557,1,0,1,0,1,0,3,0,0,0,0
3558,0,0,0,0,0,0,6,0,0,0,0
3559,0,1,-1,0,0,1,4,0,0,0,1
3560,1,0,1,0,1,0,1,1,0,0,1
3561,1,0,1,0,1,0,7,0,0,0,1
3562,0,0,0,0,0,0,7,3,0,0,1
3563,1,1,0,1,1,1,3,1,0,0,1
3564,0,1,-1,0,0,1,3,0,0,0,1
3565,0,0,0,0,0,0,4,11,0,0,1
3566,0,1,-2,0,0,1,11,0,0,0,0
3567,1,1,0,1,1,1,7,0,0,0,0
3568,0,0,0,0,0,0,3,3,0,0,0
3569,0,1,-1,0,0,1,0,0,0,0,1
3570,1,1,-2,1,1,1,5,5,0,0,1
3571,2,0,2,0,2,0,8,0,0,0,1
3572,0,0,0,0,0,0,8,0,0,0,0
3573,1,0,1,0,1,0,4,1,0,0,1
3574,1,0,1,0,1,0,10,0,0,0,0
3575,0,0,0,0,0,0,5,1,0,0,0
3576,0,0,0,0,0,0,13,2,0,0,0
3577,1,0,1,0,1,0,4,2,2,0,1
3578,0,0,0,0,0,0,11,0,0,0,0
3579,0,1,-1,0,0,1,1,0,1,0,0
3580,0,0,0,0,0,0,7,0,0,0,0
3581,0,0,0,0,0,0,8,0,0,0,1
3582,0,0,0,0,0,0,15,0,0,0,0
3583,1,0,1,0,1,0,4,1,0,0,1
3584,0,1,-1,0,0,1,4,2,0,0,1
3585,0,0,0,0,0,0,1,0,0,0,0
3586,0,0,0,0,0,0,8,0,0,0,0
3587,0,0,0,0,0,0,11,0,0,0,0
3588,1,0,1,0,1,0,6,0,0,0,1
3589,0,0,0,0,0,0,4,1,0,0,0
3590,1,0,2,0,1,0,5,0,0,0,1
3591,2,1,1,2,1,1,2,0,1,0,0
3592,2,0,2,0,2,0,3,0,0,0,1
3593,1,0,2,0,1,0,6,1,0,0,1
3594,1,0,1,0,1,0,8,0,0,0,0
3595,0,0,0,0,0,0,11,0,0,0,0
3596,0,0,0,0,0,0,11,0,0,0,0
3597,1,0,1,0,1,0,2,0,0,0,1
3598,0,1,-2,0,0,1,6,0,0,0,0
3599,0,0,0,0,0,0,8,0,0,0,0
3600,1,0,1,0,1,0,6,0,0,0,1
3601,1,0,1,0,1,0,3,0,0,0,1
3602,0,0,0,0,0,0,1,0,0,0,0
3603,0,3,-3,0,0,3,23,0,0,0,1
3604,1,0,1,0,1,0,5,1,0,0,0
3605,1,0,2,0,1,0,1,0,0,0,0
3606,0,0,0,0,0,0,0,0,0,0,0
3607,2,2,-1,2,1,2,3,0,0,0,0
3608,1,0,2,0,1,0,3,5,0,0,0
3609,0,0,0,0,0,0,7,0,0,0,0
3610,1,0,1,0,1,0,12,1,0,0,1
3611,0,0,0,0,0,0,0,0,0,0,0
3612,3,0,4,0,3,0,5,1,0,0,1
3613,0,3,-5,0,0,3,4,0,0,0,0
3614,1,0,1,0,1,0,6,0,0,0,0
3615,0,0,0,0,0,0,1,0,0,0,0
3616,0,1,-1,0,0,1,3,0,0,0,0
3617,1,0,2,0,1,0,56,0,0,0,0
3618,0,1,-1,0,0,1,1,2,1,0,1
3619,1,1,0,1,1,1,8,4,0,0,1
3620,1,0,1,0,1,0,7,0,0,0,1
3621,0,1,-2,0,0,1,1,3,0,0,0
3622,1,0,1,0,1,0,7,0,0,0,0
3623,0,0,0,0,0,0,7,0,0,0,0
3624,1,0,1,0,1,0,2,0,0,0,1
3625,0,1,-2,0,0,1,1,0,0,0,1
3626,0,0,0,0,0,0,3,0,0,0,0
3627,0,1,-2,0,0,1,2,1,0,0,1
3628,0,0,0,0,0,0,1,0,0,0,0
3629,2,0,2,0,2,0,11,0,0,0,0
3630,0,0,0,0,0,0,3,1,0,0,1
3631,0,0,0,0,0,0,1,0,0,0,0
3632,0,0,0,0,0,0,1,0,0,0,0
3633,0,0,0,0,0,0,4,0,0,0,0
3634,0,0,0,0,0,0,1,0,0,0,1
3635,0,0,0,0,0,0,1,5,0,0,1
3636,0,0,0,0,0,0,10,1,0,0,0
3637,0,0,0,0,0,0,7,0,0,0,1
3638,1,1,0,1,1,1,85,3,0,0,1
3639,1,1,0,1,1,1,1,0,0,0,1
3640,0,1,-2,0,0,1,2,0,0,0,1
3641,1,0,2,0,1,0,5,0,0,0,0
3642,0,0,0,0,0,0,2,0,0,0,0
3643,1,1,0,1,1,1,1,0,0,0,1
3644,0,3,-6,0,0,3,14,0,0,0,1
3645,1,4,-5,1,1,4,5,2,0,0,1
3646,0,2,-3,0,0,2,5,3,0,0,1
3647,0,1,-1,0,0,1,1,2,0,0,1
3648,0,2,-2,0,0,2,13,0,0,0,0
3649,0,1,-1,0,0,1,0,0,0,0,0
3650,0,4,-6,0,0,4,10,4,0,0,1
3651,0,0,0,0,0,0,1,0,1,0,1
3652,0,1,-1,0,0,1,8,0,0,0,0
3653,0,0,0,0,0,0,3,0,0,0,0
3654,1,0,1,0,1,0,16,0,0,0,1
3655,1,0,1,0,1,0,6,0,0,0,1
3656,0,1,-2,0,0,1,6,0,0,0,0
3657,0,0,0,0,0,0,5,1,0,0,0
3658,0,1,-1,0,0,1,1,2,0,0,1
3659,0,0,0,0,0,0,5,1,0,0,1
3660,1,2,-1,1,1,2,6,0,0,0,1
3661,1,0,2,0,1,0,2,2,0,0,1
3662,0,1,-2,0,0,1,5,2,0,0,1
3663,2,0,4,0,2,0,6,0,0,0,0
3664,1,0,2,0,1,0,2,0,1,0,0
3665,0,0,0,0,0,0,3,0,0,0,1
3666,0,0,0,0,0,0,9,1,0,0,0
3667,0,1,-1,0,0,1,4,0,0,0,0
3668,0,0,0,0,0,0,2,0,0,0,0
3669,0,0,0,0,0,0,7,0,0,0,0
3670,0,0,0,0,0,0,8,0,0,0,0
3671,0,1,-1,0,0,1,7,1,0,0,0
3672,0,0,0,0,0,0,1,1,0,0,0
3673,3,0,3,0,3,0,2,0,0,0,0
3674,0,2,-2,0,0,2,3,0,0,0,1
3675,0,1,-2,0,0,1,4,0,0,0,1
3676,0,0,0,0,0,0,3,2,1,0,1
3677,2,1,1,2,1,1,7,0,0,0,1
3678,0,2,-2,0,0,2,7,7,0,0,1
3679,1,0,1,0,1,0,0,0,0,0,1
3680,0,2,-3,0,0,2,2,1,0,0,1
3681,0,0,0,0,0,0,4,1,0,0,0
3682,1,2,-2,1,1,2,4,0,0,0,1
3683,0,1,-1,0,0,1,1,1,0,0,1
3684,0,1,-1,0,0,1,6,2,0,0,1
3685,1,0,1,0,1,0,1,0,0,0,1
3686,0,0,0,0,0,0,7,0,0,0,1
3687,1,0,1,0,1,0,11,0,0,0,0
3688,0,0,0,0,0,0,18,0,0,0,0
3689,1,0,1,0,1,0,2,0,0,0,0
3690,0,0,0,0,0,0,1,2,0,0,0
3691,0,1,-2,0,0,1,4,0,0,0,1
3692,0,0,0,0,0,0,4,1,0,0,1
3693,0,2,-3,0,0,2,2,0,0,0,0
3694,2,0,2,0,2,0,6,0,0,0,0
3695,2,0,4,0,2,0,2,0,1,0,1
3696,2,0,3,0,2,0,7,0,0,0,1
3697,0,0,0,0,0,0,4,0,0,0,1
3698,0,0,0,0,0,0,38,0,23,0,0
3699,0,0,0,0,0,0,6,0,0,0,1
3700,0,0,0,0,0,0,8,0,0,0,0
3701,0,0,0,0,0,0,2,0,2,0,0
3702,2,0,4,0,2,0,3,0,0,0,0
3703,0,0,0,0,0,0,12,0,0,0,0
3704,0,0,0,0,0,0,4,0,0,0,0
3705,0,0,0,0,0,0,1,0,0,0,1
3706,1,0,1,0,1,0,1,0,0,0,1
3707,0,0,0,0,0,0,1,0,0,0,0
3708,1,0,1,0,1,0,11,0,0,0,1
3709,0,1,-1,0,0,1,7,1,0,0,1
3710,0,1,-1,0,0,1,8,2,0,0,1
3711,2,1,0,2,1,1,4,0,0,0,0
3712,0,0,0,0,0,0,1,0,0,0,1
3713,1,0,2,0,1,0,2,0,0,0,1
3714,0,0,0,0,0,0,1,0,0,0,1
3715,1,0,2,0,1,0,2,0,1,0,1
3716,0,0,0,0,0,0,3,0,0,0,0
3717,0,1,-1,0,0,1,6,0,0,0,0
3718,1,0,2,0,1,0,1,0,0,0,0
3719,1,1,0,1,1,1,0,0,0,0,0
3720,0,0,0,0,0,0,8,0,0,0,0
3721,1,1,1,1,1,1,1,2,0,0,1
3722,0,0,0,0,0,0,3,0,0,0,0
3723,1,0,2,0,1,0,1,0,0,0,0
3724,1,1,1,1,1,1,2,1,0,0,1
3725,0,1,-2,0,0,1,1,0,0,0,0
3726,1,0,2,0,1,0,1,2,0,0,1
3727,1,0,1,0,1,0,10,0,0,0,0
3728,0,1,-3,0,0,1,1,0,0,0,1
3729,2,0,3,0,2,0,2,2,0,1,1
3730,0,1,-1,0,0,1,2,0,0,0,1
3731,0,1,-1,0,0,1,4,1,0,0,1
3732,0,0,0,0,0,0,13,0,0,0,0
3733,0,0,0,0,0,0,6,1,0,0,1
3734,0,0,0,0,0,0,13,0,0,0,0
3735,0,1,-1,0,0,1,3,2,0,0,0
3736,0,1,-1,0,0,1,8,0,0,0,0
3737,1,0,1,0,1,0,8,0,0,0,0
3738,0,1,-1,0,0,1,1,0,0,0,1
3739,0,0,0,0,0,0,6,0,0,0,0
3740,1,0,1,0,1,0,6,0,0,0,1
3741,0,0,0,0,0,0,5,1,0,0,0
3742,1,0,2,0,1,0,1,0,0,0,0
3743,0,0,0,0,0,0,8,0,0,0,0
3744,0,0,0,0,0,0,0,0,0,0,0
3745,2,0,2,0,2,0,6,0,0,0,1
3746,2,0,4,0,2,0,8,0,0,0,0
3747,1,0,2,0,1,0,6,0,0,0,0
3748,0,1,-1,0,0,1,2,0,0,0,0
3749,0,0,0,0,0,0,0,0,0,0,0
3750,1,0,1,0,1,0,2,0,0,0,1
3751,0,1,-1,0,0,1,9,0,0,0,0
3752,0,0,0,0,0,0,5,0,2,0,1
3753,2,0,2,0,2,0,1,1,0,1,1
3754,0,0,0,0,0,0,9,0,0,0,0
3755,2,0,2,0,2,0,1,1,0,0,1
3756,2,0,4,0,2,0,8,0,0,0,1
3757,1,0,1,0,1,0,2,0,0,0,1
3758,0,0,0,0,0,0,4,0,0,0,0
3759,0,0,0,0,0,0,19,0,0,0,0
3760,2,0,2,0,2,0,1,5,1,0,1
3761,1,1,0,1,1,1,1,2,0,0,1
3762,0,0,0,0,0,0,2,0,0,0,0
3763,0,0,0,0,0,0,0,1,0,0,1
3764,1,0,2,0,1,0,3,0,0,0,0
3765,1,0,1,0,1,0,4,2,0,0,0
3766,0,0,0,0,0,0,17,0,0,0,0
3767,2,0,2,0,2,0,1,2,0,0,1
3768,2,0,4,0,2,0,11,0,0,0,0
3769,1,1,0,1,1,1,6,1,0,0,0
3770,0,1,-1,0,0,1,1,0,0,0,0
3771,2,1,3,2,1,1,1,0,0,0,1
3772,1,0,2,0,1,0,3,0,0,0,1
3773,0,1,-2,0,0,1,6,0,0,0,1
3774,1,0,2,0,1,0,1,0,0,0,1
3775,2,1,2,2,1,1,4,0,0,0,1
3776,0,0,0,0,0,0,10,0,0,0,0
3777,0,0,0,0,0,0,12,2,0,0,0
3778,0,0,0,0,0,0,2,2,0,0,0
3779,0,0,0,0,0,0,3,0,0,0,0
3780,1,0,1,0,1,0,2,1,0,0,1
3781,0,0,0,0,0,0,2,1,0,0,1
3782,0,0,0,0,0,0,6,0,0,0,0
3783,1,0,1,0,1,0,1,1,1,0,1
3784,0,0,0,0,0,0,0,0,0,0,1
3785,0,1,-1,0,0,1,1,0,0,0,1
3786,1,1,0,1,1,1,2,0,1,0,1
3787,1,0,3,0,1,0,9,0,0,0,0
3788,0,1,-1,0,0,1,14,0,0,0,0
3789,0,1,-3,0,0,1,6,2,0,0,1
3790,0,1,-1,0,0,1,9,0,0,0,1
3791,0,0,0,0,0,0,3,0,0,0,0
3792,1,0,1,0,1,0,8,0,0,0,0
3793,2,0,3,0,2,0,1,1,0,0,0
3794,1,0,1,0,1,0,0,0,0,0,1
3795,0,1,-1,0,0,1,1,1,0,0,1
3796,0,0,0,0,0,0,3,0,0,0,0
3797,0,1,-3,0,0,1,1,0,0,0,0
3798,1,1,0,1,1,1,3,2,0,0,1
3799,2,0,2,0,2,0,6,0,0,0,0
3800,0,1,-1,0,0,1,3,0,0,0,1
3801,1,0,1,0,1,0,4,0,0,0,1
3802,0,1,-1,0,0,1,3,0,0,0,0
3803,0,0,0,0,0,0,3,0,0,0,0
3804,0,0,0,0,0,0,1,0,0,0,1
3805,0,0,0,0,0,0,2,0,4,0,1
3806,1,0,2,0,1,0,5,0,0,0,0
3807,2,0,2,0,2,0,18,0,0,0,1
3808,2,0,3,0,2,0,8,2,0,0,1
3809,1,0,1,0,1,0,13,0,0,0,1
3810,0,0,0,0,0,0,3,0,0,0,0
3811,2,2,-2,1,2,2,1,0,0,0,1
3812,2,0,3,0,2,0,18,0,0,0,1
3813,0,1,-1,0,0,1,4,0,0,0,0
3814,1,0,3,0,1,0,1,0,0,0,0
3815,0,0,0,0,0,0,4,0,0,0,1
3816,0,0,0,0,0,0,3,0,0,0,0
3817,1,0,2,0,1,0,6,1,0,0,1
3818,0,3,-5,0,0,3,8,5,0,0,1
3819,1,0,2,0,1,0,11,0,0,0,0
3820,0,0,0,0,0,0,15,0,0,0,0
3821,0,0,0,0,0,0,9,1,0,0,1
3822,0,0,0,0,0,0,0,0,0,0,1
3823,1,0,2,0,1,0,4,0,0,0,1
3824,1,1,0,1,1,1,1,0,0,0,0
3825,0,1,-1,0,0,1,3,2,2,0,1
3826,0,0,0,0,0,0,11,0,0,0,0
3827,0,3,-5,0,0,3,1,0,0,0,0
3828,0,0,0,0,0,0,1,1,0,0,1
3829,1,1,0,1,1,1,0,0,0,0,1
3830,0,2,-3,0,0,2,7,0,0,0,1
3831,0,0,0,0,0,0,5,0,0,0,0
3832,0,0,0,0,0,0,5,4,3,0,1
3833,0,0,0,0,0,0,7,0,0,0,0
3834,0,1,-1,0,0,1,37,1,0,0,1
3835,1,1,-1,1,1,1,6,1,0,0,0
3836,1,1,0,1,1,1,3,0,0,0,0
3837,0,0,0,0,0,0,2,0,0,0,0
3838,0,0,0,0,0,0,8,0,0,0,0
3839,0,0,0,0,0,0,3,0,0,0,0
3840,0,2,-2,0,0,2,9,0,0,0,1
3841,0,0,0,0,0,0,2,0,0,0,1
3842,1,0,1,0,1,0,2,2,0,0,1
3843,0,1,-1,0,0,1,3,0,0,0,0
3844,3,1,2,2,2,1,2,0,0,0,0
3845,1,0,2,0,1,0,10,1,0,0,1
3846,0,0,0,0,0,0,18,0,0,0,0
3847,1,0,2,0,1,0,7,0,0,0,0
3848,0,0,0,0,0,0,2,2,0,0,0
3849,0,1,-1,0,0,1,5,9,0,0,1
3850,2,0,4,0,2,0,4,3,0,0,0
3851,0,0,0,0,0,0,2,0,0,0,0
3852,0,0,0,0,0,0,4,0,0,0,0
3853,0,0,0,0,0,0,16,0,0,0,0
3854,1,0,1,0,1,0,1,3,0,0,1
3855,0,4,-5,0,0,4,1,0,0,0,0
3856,1,0,1,0,1,0,5,0,0,0,0
3857,1,0,2,0,1,0,2,0,0,0,0
3858,1,2,-1,2,1,1,2,0,0,0,1
3859,0,0,0,0,0,0,5,0,0,0,0
3860,1,1,0,1,1,1,7,0,0,0,1
3861,0,1,-1,0,0,1,0,0,0,0,1
3862,0,2,-4,0,0,2,1,6,0,0,1
3863,3,1,1,1,3,1,1,0,0,0,1
3864,0,0,0,0,0,0,1,0,0,0,0
3865,0,0,0,0,0,0,11,0,0,0,0
3866,0,0,0,0,0,0,2,0,0,0,1
3867,1,0,1,0,1,0,1,1,0,0,1
3868,0,0,0,0,0,0,3,0,0,0,0
3869,0,0,0,0,0,0,4,0,0,0,1
3870,1,0,1,0,1,0,2,1,0,0,0
3871,1,0,2,0,1,0,1,2,0,0,0
3872,0,0,0,0,0,0,1,0,0,0,0
3873,1,0,1,0,1,0,1,0,0,1,1
3874,0,1,-1,0,0,1,13,0,0,0,1
3875,1,2,-1,1,1,2,12,0,0,0,1
3876,0,0,0,0,0,0,6,2,0,0,0
3877,0,0,0,0,0,0,2,1,0,0,1
3878,2,0,2,0,2,0,1,0,0,0,1
3879,1,0,1,0,1,0,1,0,0,0,0
3880,1,0,1,0,1,0,3,0,0,0,0
3881,0,1,-2,0,0,1,1,0,0,0,1
3882,1,0,1,0,1,0,9,0,0,0,0
3883,2,0,2,0,2,0,3,0,0,0,0
3884,1,0,2,0,1,0,5,0,0,0,1
3885,2,0,3,0,2,0,0,0,0,0,1
3886,1,0,2,0,1,0,6,0,0,0,0
3887,0,0,0,0,0,0,10,0,0,0,0
3888,1,0,2,0,1,0,1,0,0,0,0
3889,0,0,0,0,0,0,0,0,0,0,1
3890,2,0,2,0,2,0,2,5,0,0,1
3891,1,0,1,0,1,0,2,2,0,0,0
3892,1,0,2,0,1,0,2,0,0,0,1
3893,0,0,0,0,0,0,5,0,0,0,0
3894,0,0,0,0,0,0,7,0,0,0,0
3895,0,0,0,0,0,0,7,0,0,0,0
3896,1,0,1,0,1,0,0,1,0,0,0
3897,0,1,-2,0,0,1,10,0,0,0,1
3898,0,0,0,0,0,0,26,0,0,0,0
3899,1,0,2,0,1,0,5,0,0,0,0
3900,0,0,0,0,0,0,12,0,0,0,0
3901,0,0,0,0,0,0,1,0,0,0,1
3902,0,0,0,0,0,0,3,0,0,0,0
3903,0,0,0,0,0,0,0,0,0,0,1
3904,0,1,-1,0,0,1,5,0,0,0,1
3905,0,0,0,0,0,0,5,0,0,0,0
3906,0,1,-2,0,0,1,6,1,0,0,0
3907,0,0,0,0,0,0,4,2,0,0,0
3908,0,0,0,0,0,0,2,0,0,0,0
3909,0,0,0,0,0,0,3,0,0,0,1
3910,2,0,3,0,2,0,1,0,0,0,0
3911,0,1,-1,0,0,1,2,1,0,0,1
3912,2,0,3,0,2,0,3,0,0,0,0
3913,1,0,2,0,1,0,14,1,0,0,1
3914,1,0,1,0,1,0,1,1,1,0,1
3915,0,0,0,0,0,0,2,0,0,0,1
3916,0,3,-6,0,0,3,6,0,0,0,0
3917,0,2,-3,0,0,2,3,0,1,0,1
3918,1,0,1,0,1,0,7,0,0,0,0
3919,1,0,1,0,1,0,1,0,0,0,0
3920,1,0,1,0,1,0,2,0,0,0,1
3921,0,0,0,0,0,0,2,0,0,0,1
3922,1,0,1,0,1,0,1,0,3,0,1
3923,1,1,0,1,1,1,9,0,0,0,0
3924,0,0,0,0,0,0,2,0,0,0,1
3925,1,1,0,1,1,1,1,2,0,0,0
3926,0,0,0,0,0,0,1,0,0,0,0
3927,1,0,1,0,1,0,3,0,0,0,1
3928,1,0,1,0,1,0,0,0,0,0,0
3929,0,0,0,0,0,0,9,0,0,0,0
3930,1,0,1,0,1,0,1,3,0,0,0
3931,0,1,-1,0,0,1,9,1,0,0,1
3932,2,0,2,0,2,0,6,0,0,0,0
3933,2,1,1,1,2,1,15,0,0,1,1
3934,0,1,-2,0,0,1,0,0,0,0,0
3935,1,0,1,0,1,0,3,3,0,1,1
3936,2,0,2,0,2,0,1,0,0,0,0
3937,2,0,3,0,2,0,13,5,0,0,1
3938,1,1,1,1,1,1,3,0,0,0,0
3939,1,0,2,0,1,0,2,0,0,0,0
3940,0,0,0,0,0,0,1,0,0,0,0
3941,1,0,1,0,1,0,1,0,0,0,0
3942,1,0,1,0,1,0,5,0,0,0,0
3943,0,0,0,0,0,0,0,1,0,0,1
3944,0,0,0,0,0,0,4,2,0,0,1
3945,1,0,2,0,1,0,1,1,0,0,1
3946,0,1,-2,0,0,1,2,2,0,0,1
3947,1,0,2,0,1,0,6,0,0,0,0
3948,0,0,0,0,0,0,4,0,0,0,1
3949,0,0,0,0,0,0,1,0,0,0,0
3950,0,0,0,0,0,0,8,0,0,0,0
3951,2,0,3,0,2,0,29,0,0,0,1
3952,0,0,0,0,0,0,15,0,0,0,0
3953,1,0,1,0,1,0,1,1,0,1,1
3954,0,1,-2,0,0,1,3,2,0,0,1
3955,1,0,1,0,1,0,3,0,0,0,0
3956,0,1,-2,0,0,1,4,0,0,0,0
3957,0,0,0,0,0,0,3,0,0,0,0
3958,1,1,0,1,1,1,2,0,0,0,1
3959,0,1,-1,0,0,1,1,0,0,0,1
3960,0,0,0,0,0,0,2,1,0,0,1
3961,1,0,2,0,1,0,0,4,0,0,1
3962,0,0,0,0,0,0,10,0,0,0,0
3963,1,0,1,0,1,0,1,0,0,0,0
3964,1,2,-1,1,1,2,2,0,0,0,0
3965,0,1,-1,0,0,1,1,0,0,0,0
3966,0,0,0,0,0,0,4,0,0,0,1
3967,0,0,0,0,0,0,8,0,0,0,0
3968,2,0,3,0,2,0,2,1,0,0,0
3969,1,2,0,1,1,2,6,0,0,0,0
3970,0,1,-1,0,0,1,3,0,0,0,1
3971,1,0,2,0,1,0,3,0,0,0,1
3972,0,0,0,0,0,0,3,1,0,0,0
3973,0,0,0,0,0,0,4,0,0,0,0
3974,1,0,2,0,1,0,1,0,0,0,0
3975,3,0,4,0,3,0,11,1,0,0,1
3976,0,0,0,0,0,0,1,1,0,0,0
3977,0,3,-3,0,0,3,12,1,0,0,0
3978,0,0,0,0,0,0,2,0,0,0,1
3979,0,0,0,0,0,0,5,0,0,0,0
3980,1,0,2,0,1,0,1,0,0,0,1
3981,0,0,0,0,0,0,1,1,0,0,1
3982,0,0,0,0,0,0,3,2,0,0,1
3983,1,0,2,0,1,0,2,1,0,0,1
3984,0,0,0,0,0,0,3,0,0,0,0
3985,1,0,2,0,1,0,5,0,0,0,0
3986,0,0,0,0,0,0,1,2,0,0,1
3987,1,0,1,0,1,0,1,0,3,0,1
3988,0,1,-2,0,0,1,6,1,0,0,1
3989,1,1,-1,1,1,1,5,0,0,0,1
3990,1,0,1,0,1,0,2,0,0,0,1
3991,0,2,-6,0,0,2,6,0,0,0,0
3992,1,1,-1,1,1,1,4,0,0,0,0
3993,0,0,0,0,0,0,5,2,0,0,1
3994,1,0,1,0,1,0,0,0,0,0,0
3995,0,0,0,0,0,0,3,0,0,0,1
3996,0,0,0,0,0,0,10,1,0,0,1
3997,1,0,1,0,1,0,2,0,0,0,1
3998,1,1,0,1,1,1,4,0,0,0,1
3999,2,0,2,0,2,0,5,0,0,0,1
4000,0,2,-2,0,0,2,13,1,0,0,0
4001,1,1,0,1,1,1,2,1,0,0,0
4002,0,0,0,0,0,0,11,5,0,0,0
4003,0,0,0,0,0,0,7,0,0,0,0
4004,3,0,4,0,3,0,8,2,0,1,1
4005,0,0,0,0,0,0,4,2,0,0,1
4006,1,0,1,0,1,0,1,1,0,1,0
4007,2,0,3,0,2,0,2,0,0,0,0
4008,0,0,0,0,0,0,2,0,0,0,0
4009,0,0,0,0,0,0,3,0,0,0,0
4010,1,0,1,0,1,0,2,0,0,0,1
4011,1,0,1,0,1,0,1,0,0,0,0
4012,1,0,1,0,1,0,1,0,0,0,1
4013,1,2,-1,1,1,2,1,0,0,0,1
4014,0,0,0,0,0,0,7,0,0,0,0
4015,0,0,0,0,0,0,2,1,0,0,0
4016,0,2,-2,0,0,2,0,0,0,0,0
4017,1,0,1,0,1,0,7,0,0,0,0
4018,1,1,0,1,1,1,1,0,2,0,0
4019,1,1,-1,1,1,1,3,0,0,0,1
4020,0,0,0,0,0,0,7,0,0,0,0
4021,2,0,2,0,2,0,1,0,0,0,1
4022,0,0,0,0,0,0,1,0,0,0,1
4023,0,0,0,0,0,0,3,0,0,0,1
4024,0,1,-1,0,0,1,5,0,0,0,0
4025,0,0,0,0,0,0,5,1,0,0,1
4026,1,4,-8,1,1,4,5,2,0,0,0
4027,1,0,1,0,1,0,3,5,0,0,1
4028,1,0,1,0,1,0,1,0,0,0,1
4029,1,1,0,1,1,1,10,0,0,0,0
4030,0,0,0,0,0,0,4,0,0,0,1
4031,1,0,2,0,1,0,9,0,0,0,0
4032,1,2,-1,1,1,2,1,0,0,0,0
4033,1,0,1,0,1,0,1,3,0,0,0
4034,0,0,0,0,0,0,6,0,0,0,0
4035,1,0,2,0,1,0,2,0,0,0,0
4036,1,0,1,0,1,0,0,1,0,0,1
4037,0,0,0,0,0,0,10,0,0,0,0
4038,0,0,0,0,0,0,5,2,0,0,1
4039,0,1,-1,0,0,1,6,1,0,0,1
4040,3,0,3,0,3,0,0,1,0,0,1
4041,0,1,-1,0,0,1,0,0,0,0,0
4042,0,0,0,0,0,0,1,0,0,0,1
4043,0,1,-1,0,0,1,5,1,0,0,1
4044,0,1,-1,0,0,1,3,0,0,0,0
4045,0,0,0,0,0,0,11,1,0,0,1
4046,0,1,-1,0,0,1,3,0,0,0,0
4047,0,0,0,0,0,0,1,0,0,0,0
4048,1,0,1,0,1,0,1,0,0,0,1
4049,1,0,1,0,1,0,1,0,0,0,1
4050,0,0,0,0,0,0,13,5,0,0,1
4051,0,0,0,0,0,0,2,0,0,0,1
4052,1,0,1,0,1,0,3,2,0,0,1
4053,1,0,2,0,1,0,15,1,0,0,1
4054,0,1,-1,0,0,1,11,3,0,0,1
4055,1,1,1,1,1,1,3,0,0,0,1
4056,1,0,1,0,1,0,2,5,0,0,1
4057,1,0,1,0,1,0,2,4,0,0,1
4058,0,0,0,0,0,0,7,0,0,0,0
4059,1,0,1,0,1,0,12,0,0,0,0
4060,2,0,2,0,2,0,8,1,0,1,1
4061,0,0,0,0,0,0,19,0,0,0,0
4062,0,0,0,0,0,0,11,0,0,0,0
4063,1,0,1,0,1,0,3,0,0,0,1
4064,0,0,0,0,0,0,21,1,0,0,0
4065,0,2,-4,0,0,2,3,0,0,0,0
4066,0,2,-3,0,0,2,2,0,0,0,1
4067,1,0,2,0,1,0,8,0,0,0,0
4068,0,0,0,0,0,0,7,1,0,0,0
4069,0,1,-1,0,0,1,2,2,0,0,0
4070,0,0,0,0,0,0,2,1,4,0,0
4071,0,0,0,0,0,0,3,0,0,0,0
4072,3,1,3,1,3,1,4,1,0,0,0
4073,0,0,0,0,0,0,5,0,0,0,1
4074,2,0,3,0,2,0,9,0,0,0,0
4075,0,0,0,0,0,0,3,0,0,0,1
4076,1,1,-1,1,1,1,1,0,0,0,1
4077,1,0,2,0,1,0,5,0,0,0,0
4078,1,0,2,0,1,0,1,1,0,0,1
4079,0,3,-4,0,0,3,6,2,0,0,1
4080,0,2,-2,0,0,2,4,0,0,0,0
4081,1,0,2,0,1,0,5,0,0,0,1
4082,1,0,1,0,1,0,16,0,0,0,0
4083,0,1,-2,0,0,1,8,3,0,0,1
4084,0,2,-2,0,0,2,12,0,0,0,0
4085,0,0,0,0,0,0,1,0,1,0,0
4086,0,0,0,0,0,0,0,0,0,0,1
4087,1,0,1,0,1,0,2,2,0,0,1
4088,0,0,0,0,0,0,1,0,0,0,0
4089,1,0,1,0,1,0,1,0,0,0,1
4090,0,0,0,0,0,0,0,0,0,0,0
4091,0,0,0,0,0,0,26,0,2,0,1
4092,1,0,2,0,1,0,3,0,0,0,1
4093,2,0,2,0,2,0,0,0,0,0,1
